Date,returns
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,-0.00572367415258258
2018-11-15,-0.03515366203808904
2018-11-16,-0.01868216328844767
2018-11-19,-0.03287308844564687
2018-11-20,0.02743400743948826
2018-11-21,-0.0021865656279335226
2018-11-23,-0.028491907028194256
2018-11-26,0.002636387141876237
2018-11-27,-0.012659853802678606
2018-11-28,-0.002811922219745166
2018-11-29,0.030701164091611
2018-11-30,-0.011144380463978186
2018-12-03,-0.01192948831590044
2018-12-04,0.006332773475631756
2018-12-06,0.026060405544918574
2018-12-07,-0.0004523817212055987
2018-12-10,0.040981958687152535
2018-12-11,-0.0006599868046338877
2018-12-12,0.018769809911527546
2018-12-13,0.003637290913236896
2018-12-14,0.0076944108241520075
2018-12-17,0.0023899990654406046
2018-12-18,0.04363114469190678
2018-12-19,-0.05241052808139511
2018-12-20,0.014089351315071821
2018-12-21,-0.045311227255086184
2018-12-24,-0.0064277795543367655
2018-12-26,0.039276660308713116
2018-12-27,-0.00028297097272502554
2018-12-28,-0.013847288693254994
2018-12-31,-0.0033234930229822154
2019-01-02,0.03675130190698331
2019-01-03,0.009985987599383496
2019-01-04,-0.012465786475258145
2019-01-07,-0.019749366198200863
2019-01-08,0.009932157283123588
2019-01-09,-0.017832904084414118
2019-01-10,0.0011014624442465006
2019-01-11,-0.0006670044736464204
2019-01-14,0.022785417603082586
2019-01-15,0.014918610584202432
2019-01-16,-0.031903162548693284
2019-01-17,-0.0011466625958776577
2019-01-18,0.005865575783304879
2019-01-22,0.010631738561319628
2019-01-23,-0.021726292338327628
2019-01-24,-0.010956942190619916
2019-01-25,0.0031916647015040774
2019-01-28,-0.00881281031239652
2019-01-29,-0.011326392957930479
2019-01-30,-0.010798054954010122
2019-01-31,0.09409516067388693
2019-02-01,-0.0032249237136545037
2019-02-04,0.027697306392966456
2019-02-05,-0.014974876357189481
2019-02-06,-0.0023614514529350576
2019-02-07,-0.0011132630233196064
2019-02-08,0.0036253981221895546
2019-02-11,-0.009710678804388055
2019-02-12,-0.011013296348663722
2019-02-13,-0.009422203459456727
2019-02-14,0.004488110395354673
2019-02-15,0.002639697808995074
2019-02-19,-0.02200671476616772
2019-02-20,-0.0010252851350847447
2019-02-21,-0.020419876035782897
2019-02-22,-0.014592792029528205
2019-02-25,-0.01366063672804882
2019-02-26,-0.004347604221868211
2019-02-27,-0.01295859371881631
2019-02-28,-0.0010998220656731304
2019-03-01,0.0011231697431299996
2019-03-04,0.01518694201160966
2019-03-05,0.03342427160528135
2019-03-06,0.011158735469543483
2019-03-07,0.012972188042401567
2019-03-08,0.01400981827720425
2019-03-11,-0.011707719879674672
2019-03-12,-0.0019255001094762745
2019-03-13,0.008063928020836317
2019-03-14,-0.017002329357071518
2019-03-15,-0.027848890902874533
2019-03-18,-0.03785782581451639
2019-03-19,0.005359246066811383
2019-03-20,0.02776065417422486
2019-03-21,0.0028127285100787843
2019-03-22,0.014787896792810359
2019-03-25,-0.0004253552045510485
2019-03-26,0.011666553759714069
2019-03-27,-0.005741837225676111
2019-03-28,-0.00534183576003012
2019-03-29,-0.01579128516845763
2019-04-01,0.019407925058475918
2019-04-02,0.028030227764421406
2019-04-03,0.012623463709911516
2019-04-04,0.0009623294811992623
2019-04-05,-0.021897771080158262
2019-04-08,-0.009851902365026526
2019-04-09,0.0118435847453694
2019-04-10,0.005980227490367328
2019-04-11,0.0038902851355403474
2019-04-12,-0.009252765896886454
2019-04-15,0.03020693763321942
2019-04-16,-0.01705169639242752
2019-04-17,-0.008698825788435607
2019-04-18,1.5035740043409414e-05
2019-04-22,0.02481245272057481
2019-04-23,0.003954953566299593
2019-04-24,0.0009574734930984539
2019-04-25,0.04662106303855622
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.000752795420391885
2019-05-01,0.01916087005261867
2019-05-02,0.007510392259728602
2019-05-03,0.00645369118250704
2019-05-06,-0.023256838846417778
2019-05-07,-0.010421010327000574
2019-05-08,-0.007597367068505512
2019-05-09,0.0020556155518325577
2019-05-10,-0.003390515903722367
2019-05-13,-0.0029212331714842388
2019-05-14,0.02868428855017698
2019-05-15,-0.016655892536087433
2019-05-16,-0.013793892692391778
2019-05-17,-0.020974386920856396
2019-05-20,-0.032683614187809976
2019-05-21,0.0034010092705589468
2019-05-22,-0.027377643074936665
2019-05-23,0.008766827703306395
2019-05-24,-0.006608152471741891
2019-05-28,-0.01885078155422251
2019-05-29,-0.0015382101288314177
2019-05-30,-0.012520041871725663
2019-05-31,0.020321230463949055
2019-06-03,0.08177672589066341
2019-06-04,0.0039033984117017723
2019-06-05,-0.018124094921413654
2019-06-06,-0.0018062711055736014
2019-06-07,-0.013950546527429889
2019-06-10,0.022489871695073375
2019-06-11,-0.00358001519848878
2019-06-12,0.0033490882235869737
2019-06-13,-0.01222232727560997
2019-06-14,-0.03362273296611619
2019-06-17,-0.03164265019791226
2019-06-18,0.032610564942638
2019-06-19,0.005005621802936891
2019-06-20,0.0035771694994432782
2019-06-21,-0.01206220393315972
2019-06-24,-0.004776871415538219
2019-06-25,0.0078081668086554465
2019-06-26,0.022739458454291574
2019-06-27,-4.335068833352662e-05
2019-06-28,-0.025665574714802075
2019-07-01,0.028101631681104893
2019-07-02,-0.008336676507254859
2019-07-03,-0.015069852304197433
2019-07-05,-0.0027406485494148557
2019-07-08,-0.02126938030622982
2019-07-09,-0.015676206395111292
2019-07-10,-0.027143806093333576
2019-07-11,0.005456830028642564
2019-07-12,-0.004947667220561936
2019-07-15,0.02705172639413192
2019-07-16,0.0037738486306122645
2019-07-17,0.013178561259948655
2019-07-18,-0.004977570570785728
2019-07-19,0.013076029350132044
2019-07-22,-0.014735576163372321
2019-07-23,0.019883227699014943
2019-07-24,-0.008491523975049807
2019-07-25,0.012787414449260178
2019-07-26,0.011834671851843887
2019-07-29,0.010900724066412923
2019-07-30,-0.01997398408585603
2019-07-31,0.009434925172176128
2019-08-01,-0.030319715561473136
2019-08-02,-0.00517157802770269
2019-08-05,-0.0009428741348906505
2019-08-06,0.00571148793733138
2019-08-07,0.006037675463817836
2019-08-08,-0.010294616088963936
2019-08-09,-0.004454475113236199
2019-08-12,0.01432143195514739
2019-08-13,0.008756343666712366
2019-08-14,0.03704515272922801
2019-08-15,0.009898495567014144
2019-08-16,0.03255912423905801
2019-08-19,0.0046710078196134375
2019-08-20,0.007554686873926878
2019-08-21,-0.008246534705211223
2019-08-22,-0.00832119217030545
2019-08-23,-0.01402303581004612
2019-08-26,-0.007462311493924067
2019-08-27,-0.0036367454956292653
2019-08-28,0.004096975792381694
2019-08-29,0.006332342932571736
2019-08-30,0.010493805689011485
2019-09-03,0.004788290192856513
2019-09-04,-0.016137911061474247
2019-09-05,0.002665936041186666
2019-09-06,0.0070875186390428856
2019-09-09,-0.001435336912961196
2019-09-10,0.00014466309990191113
2019-09-11,-0.0069687623927934894
2019-09-12,0.01591508795375062
2019-09-13,0.00599256170590807
2019-09-16,-0.00499460996048802
2019-09-17,-0.0005690914050779997
2019-09-18,0.00449609933285276
2019-09-19,-0.00836829766506767
2019-09-20,0.010868002367268639
2019-09-23,-0.01008302989255815
2019-09-24,0.0031696182869382257
2019-09-25,0.01701920486291575
2019-09-26,0.006665025810997727
2019-09-27,-0.02888438043300802
2019-09-30,0.0009663538463079635
2019-10-01,0.002011504916381057
2019-10-02,0.010144872246967102
2019-10-03,-0.0078787704156748
2019-10-04,-0.0015725616101835132
2019-10-07,-0.006034343565354364
2019-10-08,-0.022651474795528558
2019-10-09,0.00548228272275759
2019-10-10,0.003591804677731644
2019-10-11,0.012190267047994773
