Date,Close
2015-01-01,0.05178999900817871
2015-01-02,0.05172999948263168
2015-01-05,0.05169999971985817
2015-01-06,0.05200999975204468
2015-01-07,0.052230000495910645
2015-01-08,0.05200999975204468
2015-01-09,0.05178999900817871
2015-01-12,0.052299998700618744
2015-01-13,0.052379999309778214
2015-01-14,0.05249999836087227
2015-01-15,0.05268999934196472
2015-01-16,0.05318000167608261
2015-01-19,0.05274999886751175
2015-01-20,0.05274000018835068
2015-01-21,0.052310001105070114
2015-01-22,0.05266999825835228
2015-01-23,0.05220000073313713
2015-01-26,0.05339000001549721
2015-01-27,0.05268999934196472
2015-01-28,0.05291000008583069
2015-01-29,0.05305999889969826
2015-01-30,0.05274000018835068
2015-02-02,0.05316000059247017
2015-02-03,0.05319000035524368
2015-02-04,0.053119998425245285
2015-02-05,0.05319000035524368
2015-02-06,0.053130000829696655
2015-02-09,0.0524200014770031
2015-02-10,0.05260999873280525
2015-02-11,0.05217999964952469
2015-02-12,0.05189000070095062
2015-02-13,0.05245000123977661
2015-02-16,0.0524899996817112
2015-02-17,0.052650000900030136
2015-02-18,0.0524200014770031
2015-02-19,0.05262000113725662
2015-02-20,0.05249999836087227
2015-02-23,0.05245000123977661
2015-02-24,0.052549999207258224
2015-02-25,0.052480001002550125
2015-02-26,0.05259000137448311
2015-02-27,0.0523499995470047
2015-03-02,0.052390001714229584
2015-03-03,0.0521400012075901
2015-03-04,0.05235999822616577
2015-03-05,0.0523499995470047
2015-03-06,0.05212999880313873
2015-03-09,0.05180000141263008
2015-03-10,0.05152999982237816
2015-03-11,0.051669999957084656
2015-03-12,0.05149000138044357
2015-03-13,0.0515500009059906
2015-03-16,0.051580000668764114
2015-03-17,0.05152000114321709
2015-03-18,0.05144000053405762
2015-03-19,0.05178999900817871
2015-03-20,0.05121999979019165
2015-03-23,0.051589999347925186
2015-03-24,0.051819998770952225
2015-03-25,0.051750000566244125
2015-03-26,0.051920000463724136
2015-03-27,0.05201999843120575
2015-03-30,0.05204999819397926
2015-03-31,0.05164000019431114
2015-04-01,0.051589999347925186
2015-04-02,0.051739998161792755
2015-04-03,0.0517599992454052
2015-04-06,0.05152000114321709
2015-04-07,0.05155999958515167
2015-04-08,0.05144999921321869
2015-04-09,0.051580000668764114
2015-04-10,0.05138999968767166
2015-04-13,0.05155999958515167
2015-04-14,0.05169999971985817
2015-04-15,0.051899999380111694
2015-04-16,0.051979999989271164
2015-04-17,0.05197000131011009
2015-04-20,0.052060000598430634
2015-04-21,0.05194000154733658
2015-04-22,0.05172999948263168
2015-04-23,0.05155999958515167
2015-04-24,0.051739998161792755
2015-04-27,0.052060000598430634
2015-04-28,0.05211000144481659
2015-04-29,0.05212999880313873
2015-04-30,0.05200999975204468
2015-05-01,0.05186000093817711
2015-05-04,0.05169999971985817
2015-05-05,0.05161000043153763
2015-05-06,0.05164000019431114
2015-05-07,0.05186000093817711
2015-05-08,0.05178999900817871
2015-05-11,0.05181000009179115
2015-05-12,0.05161000043153763
2015-05-13,0.05172999948263168
2015-05-14,0.05195999890565872
2015-05-15,0.05194000154733658
2015-05-18,0.05194000154733658
2015-05-19,0.05164000019431114
2015-05-20,0.05138000100851059
2015-05-21,0.05107000097632408
2015-05-22,0.05112000182271004
2015-05-25,0.051020000129938126
2015-05-26,0.05094999819993973
2015-05-27,0.050370000302791595
2015-05-28,0.050050001591444016
2015-05-29,0.050050001591444016
2015-06-01,0.05000000074505806
2015-06-02,0.04958000034093857
2015-06-03,0.04992999881505966
2015-06-04,0.049800001084804535
